zipcode,centile,superzip,rank,city,state,latitude,longitude,incident
95675,6.375819,0,,River Pines,CA,38.54,-120.74,28.00
52036,6.375721,0,,Delaware,IA,42.48,-91.31,1737.00
99201,6.373585,0,21664,Spokane,WA,47.66,-117.44,865.00
16878,6.371016,0,21665,West Decatur,PA,40.99,-78.42,11.00
37711,6.369726,0,21666,Bulls Gap,TN,36.31,-83.12,21.00
49644,6.368529,0,21667,Irons,MI,44.09,-85.91,64.00
23359,6.367997,0,21668,Hallwood,VA,37.88,-75.60,278.00
72051,6.367692,0,21669,Fox,AR,35.92,-92.13,8.00
32087,6.367053,0,21670,Sanderson,FL,30.29,-82.33,11.00
13136,6.36646,0,,Pitcher,NY,42.62,-75.85,18.00
31560,6.36593,0,21671,Screven,GA,31.51,-82.01,23.00
41174,6.365359,0,21672,South Portsmouth,KY,38.57,-82.92,643.00
74460,6.365131,0,,Schulter,OK,35.51,-95.96,7.00
49921,6.36498,0,,Dodgeville,MI,47.09,-88.58,79.00
41531,6.364646,0,21673,Hardy,KY,37.65,-82.26,29.00
75850,6.364289,0,,Leona,TX,31.19,-95.90,101285.00
34488,6.362219,0,21674,Silver Springs,FL,29.26,-81.95,30.00
39074,6.35752,0,21675,Forest,MS,32.40,-89.51,30.00
38562,6.353585,0,21676,Gainesboro,TN,36.37,-85.68,20.00
99207,6.345982,0,21677,Spokane,WA,47.69,-117.38,865.00
64750,6.339521,0,,Harwood,MO,37.85,-94.34,10.00
65676,6.33934,0,,Isabella,MO,36.65,-92.44,36.00
71855,6.339081,0,21678,Ozan,AR,33.84,-93.73,39.00
33805,6.335469,0,21679,Lakeland,FL,28.09,-81.95,1.00
99357,6.33149,0,21680,Royal City,WA,46.90,-119.69,395.00
64767,6.330848,0,,Milo,MO,37.85,-94.34,9.00
63118,6.326069,0,21681,Saint Louis,MO,38.59,-90.22,17.00
75980,6.320928,0,21682,Zavalla,TX,31.17,-94.40,40.00
85301,6.311072,0,21683,Glendale,AZ,33.28,-112.19,2.00
57383,6.301548,0,21684,White Lake,SD,43.71,-98.64,184.00
77029,6.298414,0,21685,Houston,TX,29.83,-95.43,620.00
90029,6.288308,0,21686,Los Angeles,CA,33.79,-118.30,869135.00
32157,6.280974,0,21687,Lake Como,FL,29.46,-81.59,74538.00
60651,6.269606,0,21688,Chicago,IL,41.81,-87.69,12.00
70544,6.256516,0,21689,Jeanerette,LA,29.94,-91.72,6.00
62426,6.254384,0,21690,Edgewood,IL,38.99,-88.52,69.00
53192,6.254156,0,,Wilmot,WI,42.51,-88.19,262.00
45624,6.254156,0,,Cynthiana,OH,39.16,-83.34,30247.00
31645,6.253604,0,21691,Ray City,GA,31.08,-83.23,14.00
72823,6.251913,0,21692,Atkins,AR,35.33,-92.99,24.00
60432,6.247552,0,21693,Joliet,IL,41.54,-88.05,356.00
69032,6.244242,0,,Hayes Center,NE,40.52,-101.06,48.00
63655,6.243866,0,21694,Marquand,MO,37.41,-90.24,179.00
49929,6.243569,0,,Greenland,MI,46.78,-89.11,930.00
27356,6.242949,0,21695,Star,NC,35.44,-79.83,7.00
65456,6.242252,0,,Davisville,MO,37.79,-91.21,5.00
56328,6.242115,0,,Flensburg,MN,45.95,-94.55,9.00
30428,6.24164,0,21696,Glenwood,GA,32.12,-82.72,38.00
72366,6.240677,0,21697,Marvell,AR,34.53,-90.95,102.00
73441,6.2401,0,,Leon,OK,33.89,-97.25,101285.00
92347,6.239699,0,21698,Hinkley,CA,35.01,-116.19,6407.00
77950,6.239316,0,,Austwell,TX,28.31,-97.15,43.00
42450,6.23847,0,21699,Providence,KY,37.48,-87.73,1870.00
63853,6.237622,0,,Holland,MO,36.09,-89.83,119.00
65790,6.237457,0,,Pottersville,MO,36.70,-92.04,983.00
17981,6.23681,0,21700,Tremont,PA,40.69,-76.31,2.00
78566,6.234482,0,21701,Los Fresnos,TX,26.13,-97.55,869135.00
50242,6.232596,0,,Searsboro,IA,41.57,-92.65,9.00
77432,6.232421,0,,Danevang,TX,29.30,-96.24,292.00
71834,6.232056,0,21702,Doddridge,AR,33.44,-94.02,8.00
43036,6.231754,0,,Magnetic Springs,OH,40.35,-83.26,10901.00
36605,6.226273,0,21703,Mobile,AL,30.60,-88.12,4623.00
74960,6.218752,0,21704,Stilwell,OK,35.93,-94.61,4.00
34436,6.214874,0,21705,Floral City,FL,28.73,-82.31,9.00
79836,6.212272,0,21706,Clint,TX,31.51,-106.15,26.00
90018,6.204002,0,21707,Los Angeles,CA,33.79,-118.30,869135.00
67564,6.196452,0,,Olmitz,KS,38.54,-98.90,1.00
74824,6.196213,0,21708,Agra,OK,35.91,-96.87,34.00
64783,6.195887,0,21709,Schell City,MO,37.85,-94.34,22.00
43037,6.19565,0,,Martinsburg,OH,40.30,-82.32,31034.00
97633,6.195329,0,21710,Merrill,OR,42.06,-121.52,7.00
96113,6.194912,0,21711,Herlong,CA,40.10,-120.24,27.00
24269,6.194712,0,,Mc Clure,VA,37.13,-82.34,158.00
38874,6.194671,0,,Toccopola,MS,34.23,-89.25,79.00
30421,6.194196,0,21712,Collins,GA,32.06,-82.03,3.00
30711,6.193106,0,21713,Crandall,GA,34.89,-84.74,154.00
65338,6.191923,0,21714,Lincoln,MO,38.40,-93.33,850.00
15863,6.191308,0,,Stump Creek,PA,41.14,-78.96,58.00
77037,6.188398,0,21715,Houston,TX,29.83,-95.43,620.00
52047,6.185407,0,21716,Farmersburg,IA,42.98,-91.35,6.00
37658,6.184402,0,21717,Hampton,TN,36.25,-82.15,599.00
77803,6.179366,0,21718,Bryan,TX,30.68,-96.40,95.00
15478,6.174003,0,21719,Smithfield,PA,39.93,-79.70,673.00
70538,6.170122,0,21720,Franklin,LA,29.72,-91.54,20084.00
78112,6.16645,0,21721,Elmendorf,TX,29.21,-98.38,4.00
45101,6.165044,0,21722,Aberdeen,OH,38.69,-83.74,59.00
38320,6.1625,0,21723,Camden,TN,36.08,-88.10,3973.00
93285,6.159829,0,21724,Wofford Heights,CA,35.47,-118.55,101.00
35554,6.159009,0,21725,Eldridge,AL,33.93,-87.61,59.00
78361,6.157864,0,21726,Hebbronville,TX,27.07,-98.69,5.00
99609,6.15692,0,,Kasigluk,AK,60.31,-163.12,18.00
40062,6.156791,0,,Saint Francis,KY,37.60,-85.43,17.00
38256,6.156094,0,21727,Springville,TN,36.30,-88.16,93.00
40316,6.15538,0,,Denniston,KY,37.94,-83.61,46.00
63447,6.155106,0,21728,La Belle,MO,40.11,-91.92,3.00
80812,6.154864,0,,Cope,CO,39.68,-102.99,39.00
69042,6.154807,0,,Stockville,NE,40.52,-100.38,4.00
25571,6.154411,0,21729,West Hamlin,WV,38.30,-82.15,17.00
65734,6.15347,0,21730,Purdy,MO,36.79,-93.92,7498.00
50064,6.152891,0,,Dana,IA,42.10,-94.23,126839.00
67631,6.15282,0,,Collyer,KS,38.91,-99.87,3.00
72663,6.152685,0,,Onia,AR,35.92,-92.13,354.00
37374,6.152293,0,21731,Sequatchie,TN,35.17,-85.63,16.00
58329,6.151537,0,21732,Dunseith,ND,48.86,-100.02,12.00
19933,6.149845,0,21733,Bridgeville,DE,38.66,-75.33,18.00
78380,6.144961,0,21734,Robstown,TX,27.80,-97.75,1068.00
24236,6.140699,0,21735,Damascus,VA,36.65,-81.74,126839.00
26814,6.139966,0,,Riverton,WV,38.68,-79.35,7500.00
36749,6.139634,0,21736,Jones,AL,32.51,-86.81,261.00
17211,6.139335,0,,Artemas,PA,39.76,-78.41,54.00
70750,6.138978,0,21737,Krotz Springs,LA,30.53,-91.91,3.00
38953,6.138591,0,,Scobey,MS,34.03,-89.72,132.00
79553,6.137738,0,21738,Stamford,TX,32.87,-99.81,96.00
57244,6.136966,0,,Hetland,SD,44.43,-97.29,77.00
66955,6.136917,0,,Mahaska,KS,39.84,-97.23,8.00
28611,6.136769,0,,Collettsville,NC,35.99,-81.73,189.00
16876,6.136588,0,,Wallaceton,PA,40.96,-78.29,46.00
43728,6.136277,0,21739,Chesterhill,OH,39.50,-81.90,559.00
92398,6.135822,0,21740,Yermo,CA,34.93,-116.71,137.00
42120,6.135237,0,21741,Adolphus,KY,36.68,-86.18,34.00
70341,6.13412,0,21742,Belle Rose,LA,30.03,-91.08,839.00
27568,6.133371,0,,Pine Level,NC,35.49,-78.22,12.00
71660,6.133171,0,21743,New Edinburg,AR,33.88,-92.21,1159.00
84316,6.132954,0,,Howell,UT,41.77,-112.40,45.00
93927,6.131016,0,21744,Greenfield,CA,36.32,-121.32,930.00
59448,6.12896,0,21745,Heart Butte,MT,48.30,-112.85,5.00
49799,6.12843,0,21746,Wolverine,MI,45.33,-84.55,16.00
17255,6.127857,0,21747,Shade Gap,PA,40.13,-77.87,8.00
12923,6.127541,0,,Churubusco,NY,44.92,-73.93,23.00
75450,6.127338,0,,Lake Creek,TX,33.36,-95.58,74538.00
26678,6.127044,0,21748,Mount Lookout,WV,38.32,-80.83,1.00
50592,6.126696,0,,Truesdale,IA,42.73,-95.19,13.00
72072,6.126696,0,,Humnoke,AR,34.76,-91.83,374.00
38452,6.126383,0,21749,Cypress Inn,TN,35.20,-87.83,30247.00
43906,6.124319,0,21750,Bellaire,OH,39.99,-80.81,839.00
83463,6.12242,0,,Gibbonsville,ID,44.97,-113.82,132.00
17840,6.122324,0,,Locust Gap,PA,40.77,-76.44,23.00
41513,6.12209,0,21751,Belcher,KY,37.35,-82.34,44.00
4760,6.12178,0,21752,Monticello,ME,46.52,-68.89,11540.00
31815,6.121217,0,21753,Lumpkin,GA,32.07,-84.73,27.00
58316,6.119936,0,21754,Belcourt,ND,48.78,-99.80,44.00
74878,6.11883,0,21755,Wanette,OK,34.96,-97.03,66.00
72471,6.118377,0,21756,Swifton,AR,35.82,-91.09,3.00
69125,6.118072,0,,Broadwater,NE,41.60,-102.85,5.00
78059,6.11718,0,21757,Natalia,TX,29.20,-98.85,19960.00
73901,6.11634,0,,Adams,OK,36.76,-101.08,890.00
79781,6.116247,0,,Sheffield,TX,30.71,-102.68,37.00
71433,6.115506,0,21758,Glenmora,LA,31.03,-92.62,2.00
18218,6.114367,0,21759,Coaldale,PA,40.86,-76.01,13.00
5906,6.113697,0,21760,Lunenburg,VT,44.68,-71.72,31.00
35552,6.113299,0,21761,Detroit,AL,34.03,-88.15,83.00
72410,6.112997,0,,Alicia,AR,35.95,-91.03,13.00
36792,6.112725,0,21762,Randolph,AL,32.93,-86.92,372.00
65565,6.11163,0,21763,Steelville,MO,37.89,-91.30,9.00
78390,6.10969,0,21764,Taft,TX,27.97,-97.42,3.00
95113,6.108542,0,21765,San Jose,CA,37.19,-121.71,5277.00
75211,6.098738,0,21766,Dallas,TX,32.74,-96.84,126839.00
90280,6.075367,0,21767,South Gate,CA,33.94,-118.19,643.00
19358,6.06157,0,,Modena,PA,39.96,-75.80,4623.00
50155,6.06143,0,,Macksburg,IA,41.21,-94.18,7.00
47102,6.060082,0,21768,Austin,IN,38.75,-85.75,43.00
36736,6.058534,0,21769,Dixons Mills,AL,32.26,-87.78,2755.00
35581,6.057209,0,21770,Phil Campbell,AL,34.39,-87.86,40.00
95374,6.055792,0,21771,Stevinson,CA,37.32,-120.86,56.00
31016,6.055175,0,21772,Culloden,GA,32.90,-84.06,59.00
70717,6.054892,0,,Blanks,LA,30.57,-91.59,12.00
17002,6.054758,0,,Allensville,PA,40.54,-77.79,57.00
65744,6.054593,0,,Rueter,MO,36.63,-92.91,395.00
25639,6.054426,0,,Peach Creek,WV,37.88,-81.98,45.00
86334,6.05386,0,21773,Paulden,AZ,34.81,-112.54,31.00
28783,6.053185,0,21774,Tuckasegee,NC,35.25,-83.04,243.00
24607,6.052858,0,,Breaks,VA,37.13,-82.34,276.00
60967,6.052757,0,,Stockland,IL,40.75,-87.83,4.00
39361,6.052461,0,21775,Shuqualak,MS,33.08,-88.66,28.00
64779,6.051686,0,21776,Rich Hill,MO,38.10,-94.36,1.00
26335,6.050959,0,21777,Burnsville,WV,38.78,-80.66,10.00
26421,6.050663,0,,Pullman,WV,39.20,-81.07,7498.00
32322,6.049814,0,21778,Carrabelle,FL,29.85,-84.74,104.00
56627,6.04895,0,,Big Falls,MN,48.09,-93.82,40.00
83553,6.048665,0,21779,Weippe,ID,46.38,-115.92,233.00
71333,6.048321,0,,Evergreen,LA,30.92,-92.07,9.00
37098,6.047394,0,21780,Lyles,TN,35.85,-87.31,79.00
31563,6.046362,0,21781,Surrency,GA,31.73,-82.19,80.00
74759,6.045889,0,21782,Soper,OK,34.03,-95.70,643.00
74525,6.043979,0,21783,Atoka,OK,34.36,-96.08,31.00
83826,6.042275,0,,Eastport,ID,48.75,-116.54,25.00
97534,6.042138,0,,O Brien,OR,42.09,-123.69,54.00
72576,6.041322,0,21784,Salem,AR,36.43,-91.70,109.00
63855,6.040409,0,21785,Hornersville,MO,36.05,-90.08,151.00
64652,6.040109,0,,Laredo,MO,40.04,-93.45,95.00
38109,6.031412,0,21786,Memphis,TN,35.05,-90.09,21.00
63956,6.022631,0,21787,Patterson,MO,37.12,-90.44,31.00
14060,6.022371,0,,Farmersville Station,NY,42.45,-78.34,6.00
28755,6.022247,0,,Micaville,NC,35.84,-82.20,187671.00
67423,6.02214,0,,Beverly,KS,39.05,-98.21,25.00
31630,6.021976,0,,Du Pont,GA,30.98,-82.88,51.00
71243,6.02183,0,,Fort Necessity,LA,31.98,-91.77,572.00
69161,6.021729,0,,Seneca,NE,41.91,-100.56,41.00
23224,6.016584,0,21788,Richmond,VA,37.50,-77.47,15474.00
77705,6.004327,0,21789,Beaumont,TX,29.93,-94.19,382.00
41775,5.997133,0,,Wendover,KY,37.11,-83.36,15.00
70761,5.996902,0,21790,Norwood,LA,30.96,-91.02,11.00
43773,5.996205,0,21791,Quaker City,OH,40.04,-81.31,30798.00
92231,5.991485,0,21792,Calexico,CA,32.95,-115.52,26.00
39474,5.986086,0,21793,Prentiss,MS,31.60,-89.89,9.00
15865,5.984659,0,21794,Sykesville,PA,41.05,-78.82,3.00
48217,5.982532,0,21795,Detroit,MI,42.27,-83.15,83.00
38034,5.980056,0,21796,Friendship,TN,35.84,-89.21,7778.00
75848,5.979386,0,,Kirvin,TX,31.85,-96.28,26.00
97466,5.979156,0,21797,Powers,OR,42.88,-124.07,10.00
38748,5.978154,0,21798,Hollandale,MS,33.23,-90.91,119.00
29853,5.976125,0,21799,Williston,SC,33.30,-81.38,262.00
42078,5.974569,0,21800,Salem,KY,37.27,-88.33,109.00
74728,5.97214,0,21801,Broken Bow,OK,33.95,-94.83,5.00
33030,5.965946,0,21802,Homestead,FL,25.56,-80.46,5.00
16361,5.961801,0,,Tylersburg,PA,41.20,-79.45,53.00
54104,5.961537,0,21803,Athelstane,WI,45.42,-88.25,18.00
74557,5.961186,0,,Moyers,OK,34.42,-95.36,24.00
71018,5.960791,0,21804,Cotton Valley,LA,32.80,-93.41,16.00
36869,5.957154,0,21805,Phenix City,AL,32.32,-85.11,40.00
51451,5.953789,0,,Lanesboro,IA,42.18,-94.69,355.00
30441,5.953394,0,21806,Midville,GA,32.93,-82.17,309.00
70560,5.94628,0,21807,New Iberia,LA,29.95,-91.83,2465.00
32759,5.939047,0,21808,Oak Hill,FL,28.85,-80.99,54.00
95660,5.933495,0,21809,North Highlands,CA,38.67,-121.39,2.00
62370,5.928319,0,,Rockport,IL,39.62,-90.97,170.00
71302,5.925725,0,21810,Alexandria,LA,31.16,-92.37,242.00
64426,5.923167,0,,Blythedale,MO,40.51,-93.88,27.00
24597,5.922856,0,21811,Vernon Hill,VA,36.84,-79.07,179.00
97731,5.922538,0,,Chemult,OR,42.80,-121.58,97.00
66716,5.922354,0,,Bronson,KS,37.87,-95.03,5.00
25306,5.920809,0,21812,Charleston,WV,38.32,-81.53,1630.00
35447,5.918756,0,21813,Carrollton,AL,33.29,-88.12,421.00
36266,5.917115,0,21814,Lineville,AL,33.34,-85.79,850.00
39063,5.91543,0,21815,Durant,MS,33.07,-89.90,202.00
38235,5.914741,0,,Mc Lemoresville,TN,35.98,-88.57,158.00
45390,5.914054,0,21816,Union City,OH,40.21,-84.76,5860.00
14065,5.913072,0,21817,Freedom,NY,42.48,-78.37,11.00
46016,5.909051,0,21818,Anderson,IN,40.14,-85.74,981.00
71052,5.903449,0,21819,Mansfield,LA,32.04,-93.71,35.00
63645,5.899527,0,21820,Fredericktown,MO,37.49,-90.34,55.00
58649,5.897441,0,,Reeder,ND,46.11,-102.50,7.00
99662,5.897306,0,,Scammon Bay,AK,62.12,-163.24,22.00
98581,5.897136,0,,Ryderwood,WA,46.38,-123.06,27.00
23964,5.896749,0,21821,Red Oak,VA,36.78,-78.62,1.00
75938,5.895973,0,21822,Colmesneil,TX,30.90,-94.39,3.00
65278,5.895435,0,,Renick,MO,39.34,-92.41,7.00
41175,5.89429,0,21823,South Shore,KY,38.71,-82.94,643.00
78220,5.890335,0,21824,San Antonio,TX,29.41,-98.39,195.00
66415,5.887327,0,21825,Centralia,KS,39.70,-96.03,22.00
29031,5.886901,0,21826,Carlisle,SC,34.57,-81.48,1.00
69352,5.886511,0,,Lyman,NE,41.84,-103.97,1.00
59827,5.886333,0,,Conner,MT,45.92,-114.06,13.00
57578,5.886273,0,,Wewela,SD,43.38,-99.88,15.00
16022,5.886166,0,,Bruin,PA,41.06,-79.73,268.00
52570,5.885908,0,21827,Milton,IA,40.67,-92.16,9.00
43788,5.88559,0,21828,Summerfield,OH,39.80,-81.37,1.00
82227,5.885389,0,,Manville,WY,42.73,-104.70,35.00
74880,5.884939,0,21829,Weleetka,OK,35.34,-96.08,316.00
72073,5.884261,0,21830,Humphrey,AR,34.37,-91.64,374.00
74931,5.883739,0,21831,Bunch,OK,35.90,-94.64,21.00
84046,5.883361,0,,Manila,UT,40.99,-109.70,146101.00
86054,5.883026,0,21832,Shonto,AZ,36.59,-110.66,30.00
38037,5.882472,0,21833,Gates,TN,35.79,-89.65,19.00
15631,5.881911,0,21834,Everson,PA,40.08,-79.59,9.00
38347,5.881623,0,,Jacks Creek,TN,35.47,-88.49,12.00
48724,5.881486,0,,Carrollton,MI,43.47,-83.93,421.00
36855,5.881159,0,21835,Five Points,AL,32.92,-85.31,7.00
74342,5.880597,0,21836,Eucha,OK,36.42,-94.79,349.00
24504,5.878442,0,21837,Lynchburg,VA,37.41,-79.13,244.00
48636,5.87634,0,21838,Luzerne,MI,44.62,-84.15,450.00
70501,5.870927,0,21839,Lafayette,LA,30.23,-92.07,2005.00
41740,5.865652,0,,Emmalena,KY,37.35,-83.05,10.00
58466,5.86546,0,,Marion,ND,46.55,-98.37,149429.00
29364,5.865268,0,,Lockhart,SC,34.79,-81.48,23.00
40771,5.864842,0,21840,Woodbine,KY,36.87,-83.83,226.00
71921,5.863917,0,21841,Amity,AR,34.23,-93.31,4.00
19549,5.863253,0,,Port Clinton,PA,40.72,-76.23,8.00
73625,5.863089,0,,Butler,OK,35.64,-99.00,678.00
38658,5.862603,0,21842,Pope,MS,34.20,-89.89,79.00
74561,5.861799,0,21843,Quinton,OK,35.13,-95.36,6.00
35980,5.86061,0,21844,Horton,AL,34.21,-86.34,767.00
81120,5.859411,0,21845,Antonito,CO,37.14,-106.19,2.00
72039,5.858653,0,21846,Damascus,AR,35.30,-92.40,126839.00
99152,5.858299,0,,Metaline,WA,48.48,-117.22,193.00
62446,5.858189,0,,Mount Erie,IL,38.38,-88.41,1.00
62672,5.85806,0,,Nilwood,IL,39.40,-89.89,6.00
52359,5.857959,0,,West Chester,IA,41.39,-91.74,11.00
88321,5.857849,0,,Encino,NM,34.65,-105.88,27.00
36858,5.85772,0,,Hatchechubbee,AL,32.30,-85.29,35.00
83628,5.856965,0,21847,Homedale,ID,43.64,-116.97,5.00
25028,5.856238,0,,Bob White,WV,38.00,-81.72,27.00
39630,5.856035,0,21848,Bude,MS,31.47,-90.90,361.00
17946,5.855829,0,,Lost Creek,PA,40.81,-76.24,869135.00
76445,5.855725,0,,Desdemona,TX,32.30,-98.80,103.00
47881,5.855607,0,,Staunton,IN,39.49,-87.19,26.00
78375,5.854937,0,21849,Premont,TX,27.32,-98.16,45.00
49896,5.854064,0,21850,Wilson,MI,45.68,-87.39,456.00
72769,5.853642,0,21851,Summers,AR,36.03,-94.49,26.00
69355,5.853449,0,,Melbeta,NE,41.77,-103.47,21.00
37328,5.853164,0,21852,Elora,TN,35.07,-86.41,155.00
15714,5.851772,0,21853,Northern Cambria,PA,40.66,-78.79,383.00
98832,5.850485,0,,Marlin,WA,47.30,-119.06,179.00
72431,5.850485,0,,Grubbs,AR,35.65,-91.08,59.00
37829,5.850046,0,21854,Oakdale,TN,35.98,-84.60,54.00
37691,5.849579,0,21855,Trade,TN,36.38,-81.76,6.00
76690,5.849233,0,21856,Walnut Springs,TX,32.04,-97.75,5.00
62862,5.848986,0,,Mill Shoals,IL,38.16,-88.26,53.00
85321,5.84796,0,21857,Ajo,AZ,31.97,-111.89,14.00
26270,5.846848,0,21858,Harman,WV,38.75,-79.81,135.00
40170,5.846629,0,,Stephensport,KY,37.91,-86.52,23.00
28364,5.844386,0,21859,Maxton,NC,34.71,-79.32,50.00
72958,5.84081,0,21860,Waldron,AR,34.91,-94.09,32.00
24951,5.839056,0,21861,Lindside,WV,37.55,-80.54,850.00
48610,5.838018,0,21862,Alger,MI,44.32,-84.16,13.00
75845,5.836789,0,21863,Groveton,TX,31.06,-95.14,59.00
63620,5.835966,0,21864,Annapolis,MO,37.49,-90.66,233.00
27922,5.835507,0,21865,Cofield,NC,36.36,-76.91,2.00
35543,5.835115,0,21866,Bear Creek,AL,34.16,-87.74,3.00
71065,5.834703,0,21867,Pleasant Hill,LA,31.79,-93.53,70.00
39641,5.833786,0,21868,Jayess,MS,31.41,-90.14,6.00
31620,5.83136,0,21869,Adel,GA,31.15,-83.41,34.00
91731,5.825108,0,21870,El Monte,CA,33.79,-118.30,254.00
93304,5.813756,0,21871,Bakersfield,CA,35.33,-119.02,7885.00
30436,5.805003,0,21872,Lyons,GA,32.13,-82.33,102.00
40177,5.802788,0,21873,West Point,KY,37.98,-85.97,17.00
15778,5.802472,0,,Timblin,PA,40.97,-79.20,30.00
38921,5.801534,0,21874,Charleston,MS,34.01,-90.12,1630.00
57473,5.800592,0,,Seneca,SD,44.99,-99.34,41.00
73747,5.800482,0,,Isabella,OK,36.33,-98.53,36.00
15468,5.799827,0,21875,New Salem,PA,39.94,-79.84,26.00
63036,5.799058,0,21876,French Village,MO,37.89,-90.38,173.00
29570,5.798152,0,21877,Mc Coll,SC,34.69,-79.56,158.00
93266,5.797189,0,21878,Stratford,CA,36.19,-119.85,58.00
16427,5.796901,0,,Mill Village,PA,41.88,-79.97,53.00
47344,5.796829,0,,Greensboro,IN,39.88,-85.46,5.00
27827,5.796829,0,,Falkland,NC,35.69,-77.51,3310.00
75669,5.796675,0,,Long Branch,TX,32.04,-94.54,16.00
66970,5.796516,0,,Webber,KS,39.94,-98.04,800.00
87064,5.796462,0,,Youngsville,NM,36.18,-106.59,26.00
29436,5.795677,0,21879,Cross,SC,33.30,-80.12,49.00
78065,5.793472,0,21880,Poteet,TX,29.06,-98.64,16.00
42553,5.79126,0,21881,Science Hill,KY,37.11,-84.69,118.00
75127,5.790231,0,21882,Fruitvale,TX,32.69,-95.79,37.00
17060,5.789762,0,21883,Mill Creek,PA,40.40,-77.97,53.00
65330,5.789452,0,,Gilliam,MO,39.23,-93.00,18.00
16918,5.789325,0,,Cowanesque,PA,41.77,-77.24,295.00
31058,5.789007,0,21884,Mauk,GA,32.56,-84.23,112.00
64467,5.788678,0,,Martinsville,MO,40.41,-94.15,102.00
62910,5.788142,0,21885,Brookport,IL,37.21,-88.61,4.00
15634,5.787544,0,,Grapeville,PA,40.31,-79.67,118.00
37097,5.78708,0,21886,Lobelville,TN,35.79,-87.79,23.00
72857,5.786462,0,21887,Plainview,AR,34.99,-93.30,238.00
80744,5.786106,0,,Ovid,CO,40.88,-102.36,22.00
18839,5.785974,0,,Rushville,PA,41.82,-75.80,8.00
13470,5.785815,0,,Stratford,NY,43.19,-74.65,58.00
98377,5.785274,0,21888,Randle,WA,46.52,-121.89,30.00
65732,5.784712,0,21889,Preston,MO,37.94,-93.32,23.00
28434,5.78422,0,21890,Council,NC,34.47,-78.48,5.00
87824,5.783839,0,,Luna,NM,33.89,-108.38,48.00
63870,5.783572,0,21891,Parma,MO,36.57,-89.86,121.00
45621,5.783315,0,,Coalton,OH,39.11,-82.61,13.00
62417,5.782664,0,21892,Bridgeport,IL,38.65,-87.71,18.00
31647,5.781571,0,21893,Sparks,GA,31.21,-83.41,223.00
38961,5.780858,0,21894,Tillatoba,MS,34.03,-89.72,37.00
37657,5.780452,0,21895,Flag Pond,TN,36.03,-82.55,7.00
85043,5.778761,0,21896,Phoenix,AZ,33.28,-112.19,168.00
93252,5.776642,0,21897,Maricopa,CA,35.29,-118.91,53010.00
44490,5.775907,0,21898,Washingtonville,OH,40.90,-80.77,11211.00
97523,5.774594,0,21899,Cave Junction,OR,42.27,-123.55,3.00
65050,5.773351,0,,Latham,MO,38.55,-92.68,30.00
26372,5.773176,0,,Horner,WV,38.95,-80.51,151.00
43962,5.773063,0,,Summitville,OH,40.68,-80.88,1451.00
58625,5.773008,0,,Dodge,ND,47.31,-102.20,79.00
38579,5.772772,0,21900,Quebeck,TN,35.84,-85.55,19.00
23915,5.77236,0,21901,Baskerville,VA,36.71,-78.28,76.00
43977,5.771672,0,21902,Flushing,OH,40.12,-81.09,404.00
64441,5.771172,0,,Denver,MO,40.48,-94.42,9927.00
21225,5.765792,0,21903,Brooklyn,MD,39.02,-76.62,4.00
72179,5.760361,0,,Wilburn,AR,35.51,-91.86,31.00
71277,5.759894,0,21904,Spearsville,LA,32.92,-92.57,1009.00
2909,5.753197,0,21905,Providence,RI,41.82,-71.44,1870.00
63862,5.746569,0,21906,Lilbourn,MO,36.59,-89.70,64.00
31759,5.746017,0,21907,Iron City,GA,30.99,-84.83,64.00
56727,5.745633,0,21908,Grygla,MN,48.36,-96.38,44.00
45663,5.744225,0,21909,West Portsmouth,OH,38.75,-83.13,17.00
23702,5.741044,0,21910,Portsmouth,VA,36.80,-76.33,1246.00
35184,5.738132,0,21911,West Blocton,AL,33.10,-87.14,68.00
15368,5.737037,0,,Vestaburg,PA,40.02,-80.01,179.00
90262,5.727587,0,21912,Lynwood,CA,33.92,-118.20,14.00
65542,5.717362,0,21913,Licking,MO,37.39,-91.87,64.00
17872,5.714561,0,21914,Shamokin,PA,40.79,-76.60,8.00
13433,5.712329,0,21915,Port Leyden,NY,43.58,-75.32,8.00
50599,5.711934,0,,Woolstock,IA,42.60,-93.79,25.00
40374,5.711494,0,21916,Sharpsburg,KY,38.23,-83.88,25.00
25503,5.710989,0,21917,Ashton,WV,38.60,-82.11,74.00
99758,5.7108,0,,Minto,AK,65.23,-151.03,115.00
58380,5.710682,0,,Tolna,ND,47.85,-98.45,21.00
28436,5.710295,0,21918,Delco,NC,34.28,-78.26,1737.00
28390,5.707031,0,21919,Spring Lake,NC,35.19,-78.98,93.00
65717,5.703648,0,21920,Norwood,MO,37.16,-92.42,11.00
62206,5.700351,0,21921,East Saint Louis,IL,38.55,-90.15,32.00
43106,5.697203,0,21922,Bloomingburg,OH,39.64,-83.42,13.00
85545,5.696791,0,21923,Roosevelt,AZ,33.61,-111.01,35.00
39159,5.696088,0,21924,Rolling Fork,MS,32.86,-90.90,5.00
72560,5.694033,0,21925,Mountain View,AR,35.82,-92.04,1.00
62087,5.692219,0,21926,South Roxana,IL,38.82,-90.06,643.00
59456,5.69187,0,,Ledger,MT,48.28,-111.83,106.00
42140,5.69159,0,21927,Gamaliel,KY,36.67,-85.86,1069.00
70577,5.690575,0,21928,Port Barre,LA,30.54,-91.92,8.00
